Sektor,Kjonn,Alder,ForelopigEndelig,ContentsCode,Tid,value
Sum alle sektorer,Begge kjønn,Alle aldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2018M02,37440
Sum alle sektorer,Begge kjønn,Alle aldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2019M02,38880
Sum alle sektorer,Begge kjønn,Alle aldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2020M02,40340
Sum alle sektorer,Begge kjønn,Alle aldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2021M02,41610
Sum alle sektorer,Begge kjønn,Alle aldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2022M02,42970
Sum alle sektorer,Begge kjønn,Alle aldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2023M02,44600
Sum alle sektorer,Begge kjønn,Alle aldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2024M02,47570
Sum alle sektorer,Begge kjønn,Alle aldre,Endelige tall,Antall lønnstakere,2016M02,2482890
Sum alle sektorer,Begge kjønn,Alle aldre,Endelige tall,Antall lønnstakere,2017M02,2509987
Sum alle sektorer,Begge kjønn,Alle aldre,Endelige tall,Antall lønnstakere,2018M02,2552404
Sum alle sektorer,Begge kjønn,Alle aldre,Endelige tall,Antall lønnstakere,2019M02,2602698
Sum alle sektorer,Begge kjønn,Alle aldre,Endelige tall,Antall lønnstakere,2020M02,2632220
Sum alle sektorer,Begge kjønn,Alle aldre,Endelige tall,Antall lønnstakere,2021M02,2569738
Sum alle sektorer,Begge kjønn,Alle aldre,Endelige tall,Antall lønnstakere,2022M02,2682971
Sum alle sektorer,Begge kjønn,Alle aldre,Endelige tall,Antall lønnstakere,2023M02,2752659
Sum alle sektorer,Begge kjønn,Alle aldre,Endelige tall,Antall lønnstakere,2024M02,2770892
Sum alle sektorer,Begge kjønn,Alle aldre,Endelige tall,Antall jobber (arbeidsforhold),2016M02,2712543
Sum alle sektorer,Begge kjønn,Alle aldre,Endelige tall,Antall jobber (arbeidsforhold),2017M02,2745211
Sum alle sektorer,Begge kjønn,Alle aldre,Endelige tall,Antall jobber (arbeidsforhold),2018M02,2798018
Sum alle sektorer,Begge kjønn,Alle aldre,Endelige tall,Antall jobber (arbeidsforhold),2019M02,2855558
Sum alle sektorer,Begge kjønn,Alle aldre,Endelige tall,Antall jobber (arbeidsforhold),2020M02,2893961
Sum alle sektorer,Begge kjønn,Alle aldre,Endelige tall,Antall jobber (arbeidsforhold),2021M02,2810070
Sum alle sektorer,Begge kjønn,Alle aldre,Endelige tall,Antall jobber (arbeidsforhold),2022M02,2958606
Sum alle sektorer,Begge kjønn,Alle aldre,Endelige tall,Antall jobber (arbeidsforhold),2023M02,3044076
Sum alle sektorer,Begge kjønn,Alle aldre,Endelige tall,Antall jobber (arbeidsforhold),2024M02,3069553
Sum alle sektorer,Begge kjønn,Alle aldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2016M02,35470
Sum alle sektorer,Begge kjønn,Alle aldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2017M02,35930
Sum alle sektorer,Begge kjønn,Alle aldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2018M02,36990
Sum alle sektorer,Begge kjønn,Alle aldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2019M02,38500
Sum alle sektorer,Begge kjønn,Alle aldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2020M02,39810
Sum alle sektorer,Begge kjønn,Alle aldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2021M02,41210
Sum alle sektorer,Begge kjønn,Alle aldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2022M02,42440
Sum alle sektorer,Begge kjønn,Alle aldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2023M02,44040
Sum alle sektorer,Begge kjønn,Alle aldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2024M02,47050
Sum alle sektorer,Begge kjønn,Under 25 år,Foreløpige tall,Antall lønnstakere,2016M02,310799
Sum alle sektorer,Begge kjønn,Under 25 år,Foreløpige tall,Antall lønnstakere,2017M02,309775
Sum alle sektorer,Begge kjønn,Under 25 år,Foreløpige tall,Antall lønnstakere,2018M02,312360
Sum alle sektorer,Begge kjønn,Under 25 år,Foreløpige tall,Antall lønnstakere,2019M02,316966
Sum alle sektorer,Begge kjønn,Under 25 år,Foreløpige tall,Antall lønnstakere,2020M02,319944
Sum alle sektorer,Begge kjønn,Under 25 år,Foreløpige tall,Antall lønnstakere,2021M02,302160
Sum alle sektorer,Begge kjønn,Under 25 år,Foreløpige tall,Antall lønnstakere,2022M02,332137
Sum alle sektorer,Begge kjønn,Under 25 år,Foreløpige tall,Antall lønnstakere,2023M02,348624
Sum alle sektorer,Begge kjønn,Under 25 år,Foreløpige tall,Antall lønnstakere,2024M02,353853
Sum alle sektorer,Begge kjønn,Under 25 år,Foreløpige tall,Antall jobber (arbeidsforhold),2016M02,355155
Sum alle sektorer,Begge kjønn,Under 25 år,Foreløpige tall,Antall jobber (arbeidsforhold),2017M02,356716
Sum alle sektorer,Begge kjønn,Under 25 år,Foreløpige tall,Antall jobber (arbeidsforhold),2018M02,362282
Sum alle sektorer,Begge kjønn,Under 25 år,Foreløpige tall,Antall jobber (arbeidsforhold),2019M02,366250
Sum alle sektorer,Begge kjønn,Under 25 år,Foreløpige tall,Antall jobber (arbeidsforhold),2020M02,370680
Sum alle sektorer,Begge kjønn,Under 25 år,Foreløpige tall,Antall jobber (arbeidsforhold),2021M02,349138
Sum alle sektorer,Begge kjønn,Under 25 år,Foreløpige tall,Antall jobber (arbeidsforhold),2022M02,390715
Sum alle sektorer,Begge kjønn,Under 25 år,Foreløpige tall,Antall jobber (arbeidsforhold),2023M02,411684
Sum alle sektorer,Begge kjønn,Under 25 år,Foreløpige tall,Antall jobber (arbeidsforhold),2024M02,419571
Sum alle sektorer,Begge kjønn,Under 25 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2016M02,14430
Sum alle sektorer,Begge kjønn,Under 25 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2017M02,14400
Sum alle sektorer,Begge kjønn,Under 25 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2018M02,14900
Sum alle sektorer,Begge kjønn,Under 25 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2019M02,15590
Sum alle sektorer,Begge kjønn,Under 25 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2020M02,16120
Sum alle sektorer,Begge kjønn,Under 25 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2021M02,16550
Sum alle sektorer,Begge kjønn,Under 25 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2022M02,16790
Sum alle sektorer,Begge kjønn,Under 25 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2023M02,17300
Sum alle sektorer,Begge kjønn,Under 25 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2024M02,18440
Sum alle sektorer,Begge kjønn,Under 25 år,Endelige tall,Antall lønnstakere,2016M02,321581
Sum alle sektorer,Begge kjønn,Under 25 år,Endelige tall,Antall lønnstakere,2017M02,319938
Sum alle sektorer,Begge kjønn,Under 25 år,Endelige tall,Antall lønnstakere,2018M02,324400
Sum alle sektorer,Begge kjønn,Under 25 år,Endelige tall,Antall lønnstakere,2019M02,328792
Sum alle sektorer,Begge kjønn,Under 25 år,Endelige tall,Antall lønnstakere,2020M02,330834
Sum alle sektorer,Begge kjønn,Under 25 år,Endelige tall,Antall lønnstakere,2021M02,312416
Sum alle sektorer,Begge kjønn,Under 25 år,Endelige tall,Antall lønnstakere,2022M02,344663
Sum alle sektorer,Begge kjønn,Under 25 år,Endelige tall,Antall lønnstakere,2023M02,361232
Sum alle sektorer,Begge kjønn,Under 25 år,Endelige tall,Antall lønnstakere,2024M02,366486
Sum alle sektorer,Begge kjønn,Under 25 år,Endelige tall,Antall jobber (arbeidsforhold),2016M02,366992
Sum alle sektorer,Begge kjønn,Under 25 år,Endelige tall,Antall jobber (arbeidsforhold),2017M02,366531
Sum alle sektorer,Begge kjønn,Under 25 år,Endelige tall,Antall jobber (arbeidsforhold),2018M02,373634
Sum alle sektorer,Begge kjønn,Under 25 år,Endelige tall,Antall jobber (arbeidsforhold),2019M02,378381
Sum alle sektorer,Begge kjønn,Under 25 år,Endelige tall,Antall jobber (arbeidsforhold),2020M02,382065
Sum alle sektorer,Begge kjønn,Under 25 år,Endelige tall,Antall jobber (arbeidsforhold),2021M02,359678
Sum alle sektorer,Begge kjønn,Under 25 år,Endelige tall,Antall jobber (arbeidsforhold),2022M02,404162
Sum alle sektorer,Begge kjønn,Under 25 år,Endelige tall,Antall jobber (arbeidsforhold),2023M02,425541
Sum alle sektorer,Begge kjønn,Under 25 år,Endelige tall,Antall jobber (arbeidsforhold),2024M02,434102
Sum alle sektorer,Begge kjønn,Under 25 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2016M02,14020
Sum alle sektorer,Begge kjønn,Under 25 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2017M02,14010
Sum alle sektorer,Begge kjønn,Under 25 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2018M02,14470
Sum alle sektorer,Begge kjønn,Under 25 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2019M02,15150
Sum alle sektorer,Begge kjønn,Under 25 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2020M02,15650
Sum alle sektorer,Begge kjønn,Under 25 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2021M02,16090
Sum alle sektorer,Begge kjønn,Under 25 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2022M02,16260
Sum alle sektorer,Begge kjønn,Under 25 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2023M02,16820
Sum alle sektorer,Begge kjønn,Under 25 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2024M02,17880
Sum alle sektorer,Begge kjønn,25-39 år,Foreløpige tall,Antall lønnstakere,2016M02,800686
Sum alle sektorer,Begge kjønn,25-39 år,Foreløpige tall,Antall lønnstakere,2017M02,819794
Sum alle sektorer,Begge kjønn,25-39 år,Foreløpige tall,Antall lønnstakere,2018M02,839000
Sum alle sektorer,Begge kjønn,25-39 år,Foreløpige tall,Antall lønnstakere,2019M02,856526
Sum alle sektorer,Begge kjønn,25-39 år,Foreløpige tall,Antall lønnstakere,2020M02,873085
Sum alle sektorer,Begge kjønn,25-39 år,Foreløpige tall,Antall lønnstakere,2021M02,852646
Sum alle sektorer,Begge kjønn,25-39 år,Foreløpige tall,Antall lønnstakere,2022M02,889967
Sum alle sektorer,Begge kjønn,25-39 år,Foreløpige tall,Antall lønnstakere,2023M02,911177
Sum alle sektorer,Begge kjønn,25-39 år,Foreløpige tall,Antall lønnstakere,2024M02,916711
Sum alle sektorer,Begge kjønn,25-39 år,Foreløpige tall,Antall jobber (arbeidsforhold),2016M02,875606
Sum alle sektorer,Begge kjønn,25-39 år,Foreløpige tall,Antall jobber (arbeidsforhold),2017M02,899246
Sum alle sektorer,Begge kjønn,25-39 år,Foreløpige tall,Antall jobber (arbeidsforhold),2018M02,922972
Sum alle sektorer,Begge kjønn,25-39 år,Foreløpige tall,Antall jobber (arbeidsforhold),2019M02,942192
Sum alle sektorer,Begge kjønn,25-39 år,Foreløpige tall,Antall jobber (arbeidsforhold),2020M02,962124
Sum alle sektorer,Begge kjønn,25-39 år,Foreløpige tall,Antall jobber (arbeidsforhold),2021M02,932751
Sum alle sektorer,Begge kjønn,25-39 år,Foreløpige tall,Antall jobber (arbeidsforhold),2022M02,981345
Sum alle sektorer,Begge kjønn,25-39 år,Foreløpige tall,Antall jobber (arbeidsforhold),2023M02,1006028
Sum alle sektorer,Begge kjønn,25-39 år,Foreløpige tall,Antall jobber (arbeidsforhold),2024M02,1012291
Sum alle sektorer,Begge kjønn,25-39 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2016M02,35010
Sum alle sektorer,Begge kjønn,25-39 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2017M02,35070
Sum alle sektorer,Begge kjønn,25-39 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2018M02,36040
Sum alle sektorer,Begge kjønn,25-39 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2019M02,37560
Sum alle sektorer,Begge kjønn,25-39 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2020M02,38950
Sum alle sektorer,Begge kjønn,25-39 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2021M02,40060
Sum alle sektorer,Begge kjønn,25-39 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2022M02,41670
Sum alle sektorer,Begge kjønn,25-39 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2023M02,43640
Sum alle sektorer,Begge kjønn,25-39 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2024M02,46640
Sum alle sektorer,Begge kjønn,25-39 år,Endelige tall,Antall lønnstakere,2016M02,813973
Sum alle sektorer,Begge kjønn,25-39 år,Endelige tall,Antall lønnstakere,2017M02,828652
Sum alle sektorer,Begge kjønn,25-39 år,Endelige tall,Antall lønnstakere,2018M02,849060
Sum alle sektorer,Begge kjønn,25-39 år,Endelige tall,Antall lønnstakere,2019M02,869900
Sum alle sektorer,Begge kjønn,25-39 år,Endelige tall,Antall lønnstakere,2020M02,883345
Sum alle sektorer,Begge kjønn,25-39 år,Endelige tall,Antall lønnstakere,2021M02,861696
Sum alle sektorer,Begge kjønn,25-39 år,Endelige tall,Antall lønnstakere,2022M02,900516
Sum alle sektorer,Begge kjønn,25-39 år,Endelige tall,Antall lønnstakere,2023M02,923044
Sum alle sektorer,Begge kjønn,25-39 år,Endelige tall,Antall lønnstakere,2024M02,925649
Sum alle sektorer,Begge kjønn,25-39 år,Endelige tall,Antall jobber (arbeidsforhold),2016M02,889997
Sum alle sektorer,Begge kjønn,25-39 år,Endelige tall,Antall jobber (arbeidsforhold),2017M02,907408
Sum alle sektorer,Begge kjønn,25-39 år,Endelige tall,Antall jobber (arbeidsforhold),2018M02,932356
Sum alle sektorer,Begge kjønn,25-39 år,Endelige tall,Antall jobber (arbeidsforhold),2019M02,955654
Sum alle sektorer,Begge kjønn,25-39 år,Endelige tall,Antall jobber (arbeidsforhold),2020M02,972190
Sum alle sektorer,Begge kjønn,25-39 år,Endelige tall,Antall jobber (arbeidsforhold),2021M02,941361
Sum alle sektorer,Begge kjønn,25-39 år,Endelige tall,Antall jobber (arbeidsforhold),2022M02,992304
Sum alle sektorer,Begge kjønn,25-39 år,Endelige tall,Antall jobber (arbeidsforhold),2023M02,1018870
Sum alle sektorer,Begge kjønn,25-39 år,Endelige tall,Antall jobber (arbeidsforhold),2024M02,1022450
Sum alle sektorer,Begge kjønn,25-39 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2016M02,34630
Sum alle sektorer,Begge kjønn,25-39 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2017M02,34770
Sum alle sektorer,Begge kjønn,25-39 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2018M02,35740
Sum alle sektorer,Begge kjønn,25-39 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2019M02,37250
Sum alle sektorer,Begge kjønn,25-39 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2020M02,38500
Sum alle sektorer,Begge kjønn,25-39 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2021M02,39750
Sum alle sektorer,Begge kjønn,25-39 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2022M02,41260
Sum alle sektorer,Begge kjønn,25-39 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2023M02,43220
Sum alle sektorer,Begge kjønn,25-39 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2024M02,46260
Sum alle sektorer,Begge kjønn,40-54 år,Foreløpige tall,Antall lønnstakere,2016M02,848131
Sum alle sektorer,Begge kjønn,40-54 år,Foreløpige tall,Antall lønnstakere,2017M02,858570
Sum alle sektorer,Begge kjønn,40-54 år,Foreløpige tall,Antall lønnstakere,2018M02,862348
Sum alle sektorer,Begge kjønn,40-54 år,Foreløpige tall,Antall lønnstakere,2019M02,872845
Sum alle sektorer,Begge kjønn,40-54 år,Foreløpige tall,Antall lønnstakere,2020M02,877343
Sum alle sektorer,Begge kjønn,40-54 år,Foreløpige tall,Antall lønnstakere,2021M02,859093
Sum alle sektorer,Begge kjønn,40-54 år,Foreløpige tall,Antall lønnstakere,2022M02,875513
Sum alle sektorer,Begge kjønn,40-54 år,Foreløpige tall,Antall lønnstakere,2023M02,883732
Sum alle sektorer,Begge kjønn,40-54 år,Foreløpige tall,Antall lønnstakere,2024M02,881514
Sum alle sektorer,Begge kjønn,40-54 år,Foreløpige tall,Antall jobber (arbeidsforhold),2016M02,920487
Sum alle sektorer,Begge kjønn,40-54 år,Foreløpige tall,Antall jobber (arbeidsforhold),2017M02,932844
Sum alle sektorer,Begge kjønn,40-54 år,Foreløpige tall,Antall jobber (arbeidsforhold),2018M02,937936
Sum alle sektorer,Begge kjønn,40-54 år,Foreløpige tall,Antall jobber (arbeidsforhold),2019M02,951284
Sum alle sektorer,Begge kjønn,40-54 år,Foreløpige tall,Antall jobber (arbeidsforhold),2020M02,958771
Sum alle sektorer,Begge kjønn,40-54 år,Foreløpige tall,Antall jobber (arbeidsforhold),2021M02,934643
Sum alle sektorer,Begge kjønn,40-54 år,Foreløpige tall,Antall jobber (arbeidsforhold),2022M02,957818
Sum alle sektorer,Begge kjønn,40-54 år,Foreløpige tall,Antall jobber (arbeidsforhold),2023M02,969987
Sum alle sektorer,Begge kjønn,40-54 år,Foreløpige tall,Antall jobber (arbeidsforhold),2024M02,969537
Sum alle sektorer,Begge kjønn,40-54 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2016M02,43240
Sum alle sektorer,Begge kjønn,40-54 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2017M02,43820
Sum alle sektorer,Begge kjønn,40-54 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2018M02,45250
Sum alle sektorer,Begge kjønn,40-54 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2019M02,46760
Sum alle sektorer,Begge kjønn,40-54 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2020M02,48480
Sum alle sektorer,Begge kjønn,40-54 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2021M02,49670
Sum alle sektorer,Begge kjønn,40-54 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2022M02,51630
Sum alle sektorer,Begge kjønn,40-54 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2023M02,53530
Sum alle sektorer,Begge kjønn,40-54 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2024M02,57000
Sum alle sektorer,Begge kjønn,40-54 år,Endelige tall,Antall lønnstakere,2016M02,858361
Sum alle sektorer,Begge kjønn,40-54 år,Endelige tall,Antall lønnstakere,2017M02,864740
Sum alle sektorer,Begge kjønn,40-54 år,Endelige tall,Antall lønnstakere,2018M02,871499
Sum alle sektorer,Begge kjønn,40-54 år,Endelige tall,Antall lønnstakere,2019M02,882594
Sum alle sektorer,Begge kjønn,40-54 år,Endelige tall,Antall lønnstakere,2020M02,884937
Sum alle sektorer,Begge kjønn,40-54 år,Endelige tall,Antall lønnstakere,2021M02,865612
Sum alle sektorer,Begge kjønn,40-54 år,Endelige tall,Antall lønnstakere,2022M02,883042
Sum alle sektorer,Begge kjønn,40-54 år,Endelige tall,Antall lønnstakere,2023M02,893064
Sum alle sektorer,Begge kjønn,40-54 år,Endelige tall,Antall lønnstakere,2024M02,887750
Sum alle sektorer,Begge kjønn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2016M02,932144
Sum alle sektorer,Begge kjønn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2017M02,939263
Sum alle sektorer,Begge kjønn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2018M02,948023
Sum alle sektorer,Begge kjønn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2019M02,961843
Sum alle sektorer,Begge kjønn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2020M02,966816
Sum alle sektorer,Begge kjønn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2021M02,941682
Sum alle sektorer,Begge kjønn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2022M02,966144
Sum alle sektorer,Begge kjønn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2023M02,980729
Sum alle sektorer,Begge kjønn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2024M02,976833
Sum alle sektorer,Begge kjønn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2016M02,42860
Sum alle sektorer,Begge kjønn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2017M02,43540
Sum alle sektorer,Begge kjønn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2018M02,44850
Sum alle sektorer,Begge kjønn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2019M02,46490
Sum alle sektorer,Begge kjønn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2020M02,48040
Sum alle sektorer,Begge kjønn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2021M02,49370
Sum alle sektorer,Begge kjønn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2022M02,51220
Sum alle sektorer,Begge kjønn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2023M02,53080
Sum alle sektorer,Begge kjønn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2024M02,56660
Sum alle sektorer,Begge kjønn,55-66 år,Foreløpige tall,Antall lønnstakere,2016M02,434859
Sum alle sektorer,Begge kjønn,55-66 år,Foreløpige tall,Antall lønnstakere,2017M02,442843
Sum alle sektorer,Begge kjønn,55-66 år,Foreløpige tall,Antall lønnstakere,2018M02,449426
Sum alle sektorer,Begge kjønn,55-66 år,Foreløpige tall,Antall lønnstakere,2019M02,460101
Sum alle sektorer,Begge kjønn,55-66 år,Foreløpige tall,Antall lønnstakere,2020M02,472430
Sum alle sektorer,Begge kjønn,55-66 år,Foreløpige tall,Antall lønnstakere,2021M02,474007
Sum alle sektorer,Begge kjønn,55-66 år,Foreløpige tall,Antall lønnstakere,2022M02,491189
Sum alle sektorer,Begge kjønn,55-66 år,Foreløpige tall,Antall lønnstakere,2023M02,506018
Sum alle sektorer,Begge kjønn,55-66 år,Foreløpige tall,Antall lønnstakere,2024M02,519911
Sum alle sektorer,Begge kjønn,55-66 år,Foreløpige tall,Antall jobber (arbeidsforhold),2016M02,465664
Sum alle sektorer,Begge kjønn,55-66 år,Foreløpige tall,Antall jobber (arbeidsforhold),2017M02,474945
Sum alle sektorer,Begge kjønn,55-66 år,Foreløpige tall,Antall jobber (arbeidsforhold),2018M02,482192
Sum alle sektorer,Begge kjønn,55-66 år,Foreløpige tall,Antall jobber (arbeidsforhold),2019M02,494352
Sum alle sektorer,Begge kjønn,55-66 år,Foreløpige tall,Antall jobber (arbeidsforhold),2020M02,508170
Sum alle sektorer,Begge kjønn,55-66 år,Foreløpige tall,Antall jobber (arbeidsforhold),2021M02,507726
Sum alle sektorer,Begge kjønn,55-66 år,Foreløpige tall,Antall jobber (arbeidsforhold),2022M02,527956
Sum alle sektorer,Begge kjønn,55-66 år,Foreløpige tall,Antall jobber (arbeidsforhold),2023M02,544538
Sum alle sektorer,Begge kjønn,55-66 år,Foreløpige tall,Antall jobber (arbeidsforhold),2024M02,559759
Sum alle sektorer,Begge kjønn,55-66 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2016M02,40900
Sum alle sektorer,Begge kjønn,55-66 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2017M02,41740
Sum alle sektorer,Begge kjønn,55-66 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2018M02,43320
Sum alle sektorer,Begge kjønn,55-66 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2019M02,45040
Sum alle sektorer,Begge kjønn,55-66 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2020M02,46850
Sum alle sektorer,Begge kjønn,55-66 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2021M02,48210
Sum alle sektorer,Begge kjønn,55-66 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2022M02,50650
Sum alle sektorer,Begge kjønn,55-66 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2023M02,52810
Sum alle sektorer,Begge kjønn,55-66 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2024M02,56570
Sum alle sektorer,Begge kjønn,55-66 år,Endelige tall,Antall lønnstakere,2016M02,440186
Sum alle sektorer,Begge kjønn,55-66 år,Endelige tall,Antall lønnstakere,2017M02,445882
Sum alle sektorer,Begge kjønn,55-66 år,Endelige tall,Antall lønnstakere,2018M02,454475
Sum alle sektorer,Begge kjønn,55-66 år,Endelige tall,Antall lønnstakere,2019M02,465843
Sum alle sektorer,Begge kjønn,55-66 år,Endelige tall,Antall lønnstakere,2020M02,476131
Sum alle sektorer,Begge kjønn,55-66 år,Endelige tall,Antall lønnstakere,2021M02,477457
